Tempo  |    x1(t)    |    x2(t)    |    x3(t)    |    x4(t)    |    x5(t)    |    x6(t)    |    x7(t)    |    x8(t)    |    x9(t)    |    x10(t)  
8.225  |  -0.105441  |  +0.192801  |  -0.273107  |  +0.324941  |  -0.354846  |  +0.354846  |  -0.324941  |  +0.273107  |  -0.192801  |  +0.105441
8.250  |  -0.088029  |  +0.160961  |  -0.228006  |  +0.271280  |  -0.296247  |  +0.296247  |  -0.271280  |  +0.228006  |  -0.160961  |  +0.088029
8.275  |  -0.066320  |  +0.121267  |  -0.171779  |  +0.204381  |  -0.223191  |  +0.223191  |  -0.204381  |  +0.171779  |  -0.121267  |  +0.066320
8.300  |  -0.041376  |  +0.075656  |  -0.107168  |  +0.127508  |  -0.139243  |  +0.139243  |  -0.127508  |  +0.107168  |  -0.075656  |  +0.041376
8.325  |  -0.014412  |  +0.026352  |  -0.037328  |  +0.044413  |  -0.048500  |  +0.048500  |  -0.044413  |  +0.037328  |  -0.026352  |  +0.014412
8.350  |  +0.013255  |  -0.024238  |  +0.034333  |  -0.040849  |  +0.044609  |  -0.044609  |  +0.040849  |  -0.034333  |  +0.024238  |  -0.013255
8.375  |  +0.040276  |  -0.073644  |  +0.104319  |  -0.124118  |  +0.135541  |  -0.135541  |  +0.124118  |  -0.104319  |  +0.073644  |  -0.040276
8.400  |  +0.065330  |  -0.119458  |  +0.169215  |  -0.201331  |  +0.219860  |  -0.219860  |  +0.201331  |  -0.169215  |  +0.119458  |  -0.065330
8.425  |  +0.087197  |  -0.159441  |  +0.225853  |  -0.268718  |  +0.293449  |  -0.293449  |  +0.268718  |  -0.225853  |  +0.159441  |  -0.087197
8.450  |  +0.104809  |  -0.191644  |  +0.271469  |  -0.322992  |  +0.352718  |  -0.352718  |  +0.322992  |  -0.271469  |  +0.191644  |  -0.104809
8.475  |  +0.117306  |  -0.214495  |  +0.303838  |  -0.361504  |  +0.394774  |  -0.394774  |  +0.361504  |  -0.303838  |  +0.214495  |  -0.117306
8.500  |  +0.124078  |  -0.226879  |  +0.321379  |  -0.382375  |  +0.417566  |  -0.417566  |  +0.382375  |  -0.321379  |  +0.226879  |  -0.124078
8.525  |  +0.124796  |  -0.228191  |  +0.323238  |  -0.384586  |  +0.419981  |  -0.419981  |  +0.384586  |  -0.323238  |  +0.228191  |  -0.124796
8.550  |  +0.119423  |  -0.218367  |  +0.309323  |  -0.368030  |  +0.401901  |  -0.401901  |  +0.368030  |  -0.309323  |  +0.218367  |  -0.119423
8.575  |  +0.108223  |  -0.197887  |  +0.280313  |  -0.333514  |  +0.364208  |  -0.364208  |  +0.333514  |  -0.280313  |  +0.197887  |  -0.108223
8.600  |  +0.091742  |  -0.167751  |  +0.237623  |  -0.282723  |  +0.308742  |  -0.308742  |  +0.282723  |  -0.237623  |  +0.167751  |  -0.091742
8.625  |  +0.070783  |  -0.129428  |  +0.183338  |  -0.218135  |  +0.238210  |  -0.238210  |  +0.218135  |  -0.183338  |  +0.129428  |  -0.070783
8.650  |  +0.046371  |  -0.084789  |  +0.120106  |  -0.142902  |  +0.156053  |  -0.156053  |  +0.142902  |  -0.120106  |  +0.084789  |  -0.046371
8.675  |  +0.019695  |  -0.036013  |  +0.051013  |  -0.060695  |  +0.066281  |  -0.066281  |  +0.060695  |  -0.051013  |  +0.036013  |  -0.019695
8.700  |  -0.007941  |  +0.014521  |  -0.020569  |  +0.024473  |  -0.026725  |  +0.026725  |  -0.024473  |  +0.020569  |  -0.014521  |  +0.007941
8.725  |  -0.035190  |  +0.064346  |  -0.091148  |  +0.108447  |  -0.118428  |  +0.118428  |  -0.108447  |  +0.091148  |  -0.064346  |  +0.035190
8.750  |  -0.060722  |  +0.111031  |  -0.157278  |  +0.187129  |  -0.204351  |  +0.204351  |  -0.187129  |  +0.157278  |  -0.111031  |  +0.060722
8.775  |  -0.083291  |  +0.152298  |  -0.215734  |  +0.256679  |  -0.280302  |  +0.280302  |  -0.256679  |  +0.215734  |  -0.152298  |  +0.083291
8.800  |  -0.101795  |  +0.186133  |  -0.263662  |  +0.313703  |  -0.342574  |  +0.342574  |  -0.313703  |  +0.263662  |  -0.186133  |  +0.101795
8.825  |  -0.115331  |  +0.210884  |  -0.298723  |  +0.355419  |  -0.388129  |  +0.388129  |  -0.355419  |  +0.298723  |  -0.210884  |  +0.115331
8.850  |  -0.123240  |  +0.225345  |  -0.319207  |  +0.379790  |  -0.414744  |  +0.414744  |  -0.379790  |  +0.319207  |  -0.225345  |  +0.123240
8.875  |  -0.125134  |  +0.228809  |  -0.324114  |  +0.385628  |  -0.421119  |  +0.421119  |  -0.385628  |  +0.324114  |  -0.228809  |  +0.125134
8.900  |  -0.120922  |  +0.221107  |  -0.313204  |  +0.372648  |  -0.406944  |  +0.406944  |  -0.372648  |  +0.313204  |  -0.221107  |  +0.120922
8.925  |  -0.110809  |  +0.202615  |  -0.287010  |  +0.341482  |  -0.372910  |  +0.372910  |  -0.341482  |  +0.287010  |  -0.202615  |  +0.110809
8.950  |  -0.095288  |  +0.174236  |  -0.246810  |  +0.293653  |  -0.320678  |  +0.320678  |  -0.293653  |  +0.246810  |  -0.174236  |  +0.095288
8.975  |  -0.075118  |  +0.137354  |  -0.194566  |  +0.231493  |  -0.252798  |  +0.252798  |  -0.231493  |  +0.194566  |  -0.137354  |  +0.075118
9.000  |  -0.051282  |  +0.093769  |  -0.132827  |  +0.158036  |  -0.172581  |  +0.172581  |  -0.158036  |  +0.132827  |  -0.093769  |  +0.051282
9.025  |  -0.024943  |  +0.045609  |  -0.064606  |  +0.076868  |  -0.083942  |  +0.083942  |  -0.076868  |  +0.064606  |  -0.045609  |  +0.024943
9.050  |  +0.002613  |  -0.004778  |  +0.006768  |  -0.008052  |  +0.008793  |  -0.008793  |  +0.008052  |  -0.006768  |  +0.004778  |  -0.002613
9.075  |  +0.030041  |  -0.054931  |  +0.077811  |  -0.092579  |  +0.101099  |  -0.101099  |  +0.092579  |  -0.077811  |  +0.054931  |  -0.030041
9.100  |  +0.056004  |  -0.102403  |  +0.145057  |  -0.172588  |  +0.188472  |  -0.188472  |  +0.172588  |  -0.145057  |  +0.102403  |  -0.056004
9.125  |  +0.079233  |  -0.144879  |  +0.205224  |  -0.244175  |  +0.266647  |  -0.266647  |  +0.244175  |  -0.205224  |  +0.144879  |  -0.079233
9.150  |  +0.098596  |  -0.180284  |  +0.255377  |  -0.303846  |  +0.331809  |  -0.331809  |  +0.303846  |  -0.255377  |  +0.180284  |  -0.098596
9.175  |  +0.113148  |  -0.206892  |  +0.293067  |  -0.348689  |  +0.380780  |  -0.380780  |  +0.348689  |  -0.293067  |  +0.206892  |  -0.113148
9.200  |  +0.122177  |  -0.223403  |  +0.316456  |  -0.376517  |  +0.411169  |  -0.411169  |  +0.376517  |  -0.316456  |  +0.223403  |  -0.122177
9.225  |  +0.125245  |  -0.229012  |  +0.324402  |  -0.385971  |  +0.421493  |  -0.421493  |  +0.385971  |  -0.324402  |  +0.229012  |  -0.125245
9.250  |  +0.122201  |  -0.223446  |  +0.316517  |  -0.376590  |  +0.411249  |  -0.411249  |  +0.376590  |  -0.316517  |  +0.223446  |  -0.122201
9.275  |  +0.113194  |  -0.206976  |  +0.293187  |  -0.348831  |  +0.380935  |  -0.380935  |  +0.348831  |  -0.293187  |  +0.206976  |  -0.113194
9.300  |  +0.098662  |  -0.180405  |  +0.255549  |  -0.304050  |  +0.332032  |  -0.332032  |  +0.304050  |  -0.255549  |  +0.180405  |  -0.098662
9.325  |  +0.079316  |  -0.145031  |  +0.205440  |  -0.244431  |  +0.266927  |  -0.266927  |  +0.244431  |  -0.205440  |  +0.145031  |  -0.079316
9.350  |  +0.056100  |  -0.102579  |  +0.145306  |  -0.172884  |  +0.188795  |  -0.188795  |  +0.172884  |  -0.145306  |  +0.102579  |  -0.056100
9.375  |  +0.030146  |  -0.055122  |  +0.078081  |  -0.092900  |  +0.101450  |  -0.101450  |  +0.092900  |  -0.078081  |  +0.055122  |  -0.030146
9.400  |  +0.002720  |  -0.004974  |  +0.007046  |  -0.008383  |  +0.009155  |  -0.009155  |  +0.008383  |  -0.007046  |  +0.004974  |  -0.002720
9.425  |  -0.024838  |  +0.045416  |  -0.064333  |  +0.076543  |  -0.083587  |  +0.083587  |  -0.076543  |  +0.064333  |  -0.045416  |  +0.024838
9.450  |  -0.051184  |  +0.093590  |  -0.132573  |  +0.157734  |  -0.172251  |  +0.172251  |  -0.157734  |  +0.132573  |  -0.093590  |  +0.051184
9.475  |  -0.075032  |  +0.137197  |  -0.194343  |  +0.231228  |  -0.252508  |  +0.252508  |  -0.231228  |  +0.194343  |  -0.137197  |  +0.075032
9.500  |  -0.095219  |  +0.174108  |  -0.246629  |  +0.293437  |  -0.320443  |  +0.320443  |  -0.293437  |  +0.246629  |  -0.174108  |  +0.095219
9.525  |  -0.110759  |  +0.202524  |  -0.286880  |  +0.341328  |  -0.372741  |  +0.372741  |  -0.341328  |  +0.286880  |  -0.202524  |  +0.110759
9.550  |  -0.120894  |  +0.221056  |  -0.313131  |  +0.372561  |  -0.406849  |  +0.406849  |  -0.372561  |  +0.313131  |  -0.221056  |  +0.120894
9.575  |  -0.125129  |  +0.228801  |  -0.324102  |  +0.385614  |  -0.421103  |  +0.421103  |  -0.385614  |  +0.324102  |  -0.228801  |  +0.125129
9.600  |  -0.123259  |  +0.225380  |  -0.319257  |  +0.379849  |  -0.414808  |  +0.414808  |  -0.379849  |  +0.319257  |  -0.225380  |  +0.123259
9.625  |  -0.115373  |  +0.210961  |  -0.298832  |  +0.355548  |  -0.388270  |  +0.388270  |  -0.355548  |  +0.298832  |  -0.210961  |  +0.115373
9.650  |  -0.101857  |  +0.186247  |  -0.263824  |  +0.313896  |  -0.342785  |  +0.342785  |  -0.313896  |  +0.263824  |  -0.186247  |  +0.101857
9.675  |  -0.083371  |  +0.152445  |  -0.215942  |  +0.256926  |  -0.280572  |  +0.280572  |  -0.256926  |  +0.215942  |  -0.152445  |  +0.083371
9.700  |  -0.060816  |  +0.111203  |  -0.157522  |  +0.187419  |  -0.204667  |  +0.204667  |  -0.187419  |  +0.157522  |  -0.111203  |  +0.060816
9.725  |  -0.035294  |  +0.064535  |  -0.091415  |  +0.108765  |  -0.118775  |  +0.118775  |  -0.108765  |  +0.091415  |  -0.064535  |  +0.035294
9.750  |  -0.008049  |  +0.014717  |  -0.020847  |  +0.024804  |  -0.027086  |  +0.027086  |  -0.024804  |  +0.020847  |  -0.014717  |  +0.008049
9.775  |  +0.019589  |  -0.035819  |  +0.050738  |  -0.060368  |  +0.065924  |  -0.065924  |  +0.060368  |  -0.050738  |  +0.035819  |  -0.019589
9.800  |  +0.046271  |  -0.084607  |  +0.119848  |  -0.142594  |  +0.155717  |  -0.155717  |  +0.142594  |  -0.119848  |  +0.084607  |  -0.046271
9.825  |  +0.070695  |  -0.129266  |  +0.183108  |  -0.217861  |  +0.237911  |  -0.237911  |  +0.217861  |  -0.183108  |  +0.129266  |  -0.070695
9.850  |  +0.091668  |  -0.167617  |  +0.237434  |  -0.282497  |  +0.308496  |  -0.308496  |  +0.282497  |  -0.237434  |  +0.167617  |  -0.091668
9.875  |  +0.108169  |  -0.197788  |  +0.280172  |  -0.333347  |  +0.364026  |  -0.364026  |  +0.333347  |  -0.280172  |  +0.197788  |  -0.108169
9.900  |  +0.119391  |  -0.218308  |  +0.309239  |  -0.367930  |  +0.401791  |  -0.401791  |  +0.367930  |  -0.309239  |  +0.218308  |  -0.119391
9.925  |  +0.124787  |  -0.228174  |  +0.323214  |  -0.384558  |  +0.419950  |  -0.419950  |  +0.384558  |  -0.323214  |  +0.228174  |  -0.124787
9.950  |  +0.124093  |  -0.226905  |  +0.321417  |  -0.382420  |  +0.417615  |  -0.417615  |  +0.382420  |  -0.321417  |  +0.226905  |  -0.124093
9.975  |  +0.117343  |  -0.214564  |  +0.303935  |  -0.361620  |  +0.394901  |  -0.394901  |  +0.361620  |  -0.303935  |  +0.214564  |  -0.117343
10.000  |  +0.104868  |  -0.191752  |  +0.271621  |  -0.323173  |  +0.352916  |  -0.352916  |  +0.323173  |  -0.271621  |  +0.191752  |  -0.104868
