Tempo  |    x1(t)    |    x2(t)    |    x3(t)    |    x4(t)    |    x5(t)    |    x6(t)    |    x7(t)    |    x8(t)    |    x9(t)    |    x10(t)  
9.700  |  -0.557976  |  -1.411055  |  +1.954103  |  +4.272983  |  +4.107660  |  +1.416651  |  -2.062427  |  +1.020627  |  +3.377243  |  +0.961546
9.725  |  +0.023275  |  -2.523308  |  +3.232112  |  +3.621037  |  +4.412380  |  +1.506261  |  -2.939863  |  +1.982635  |  +2.351792  |  +2.207390
9.750  |  +0.571008  |  -3.534101  |  +4.447116  |  +2.973258  |  +4.669649  |  +1.581312  |  -3.700219  |  +2.884666  |  +1.319990  |  +3.428961
9.775  |  +1.058370  |  -4.396727  |  +5.548425  |  +2.364701  |  +4.866380  |  +1.634308  |  -4.311877  |  +3.682115  |  +0.334174  |  +4.582327
9.800  |  +1.461949  |  -5.070299  |  +6.490446  |  +1.827242  |  +4.991174  |  +1.659267  |  -4.748555  |  +4.335473  |  -0.556589  |  +5.625856
9.825  |  +1.762891  |  -5.521625  |  +7.234718  |  +1.388057  |  +5.034898  |  +1.652037  |  -4.990546  |  +4.812228  |  -1.308740  |  +6.521894
9.850  |  +1.947802  |  -5.726726  |  +7.751621  |  +1.068329  |  +4.991180  |  +1.610509  |  -5.025681  |  +5.088452  |  -1.886188  |  +7.238276
9.875  |  +2.009399  |  -5.671966  |  +8.021668  |  +0.882263  |  +4.856792  |  +1.534730  |  -4.849973  |  +5.149983  |  -2.261913  |  +7.749595
9.900  |  +1.946863  |  -5.354713  |  +8.036345  |  +0.836436  |  +4.631898  |  +1.426907  |  -4.467901  |  +4.993146  |  -2.419136  |  +8.038192
9.925  |  +1.765903  |  -4.783519  |  +7.798435  |  +0.929525  |  +4.320158  |  +1.291305  |  -3.892316  |  +4.624987  |  -2.352018  |  +8.094815
9.950  |  +1.478491  |  -3.977796  |  +7.321832  |  +1.152420  |  +3.928673  |  +1.134032  |  -3.143981  |  +4.062996  |  -2.065838  |  +7.918923
9.975  |  +1.102320  |  -2.967014  |  +6.630847  |  +1.488715  |  +3.467783  |  +0.962734  |  -2.250753  |  +3.334342  |  -1.576662  |  +7.518637
10.000  |  +0.659970  |  -1.789447  |  +5.759038  |  +1.915559  |  +2.950715  |  +0.786215  |  -1.246443  |  +2.474634  |  -0.910520  |  +6.910320
